DepMap_ID
MTF2 (22823) Exp
MTFR2 (113115) Exp
MTHFD1 (4522) Exp
MTHFD2 (10797) Exp
MTPAP (55149) Exp
MUTYH (4595) Exp
MYB (4602) Exp
MYBL2 (4605) Exp
MYBPC3 (4607) Exp
MYC (4609) Exp
MYCL (4610) Exp
MYH3 (4621) Exp
MYH6 (4624) Exp
MYO1G (64005) Exp
N4BP2 (55728) Exp
N4BP3 (23138) Exp
NAA16 (79612) Exp
NAALADL1 (10004) Exp
NAE1 (8883) Exp
NAPSA (9476) Exp
NASP (4678) Exp
NAT10 (55226) Exp
NBEAL2 (23218) Exp
NCAPH (23397) Exp
NCF1 (653361) Exp
NCF4 (4689) Exp
NCKAP1L (3071) Exp
NCR2 (9436) Exp
NDC1 (55706) Exp
NDC80 (10403) Exp
NEXMIF (340533) Exp
NFATC3 (4775) Exp
NFATC4 (4776) Exp
NKRF (55922) Exp
NOA1 (84273) Exp
NOB1 (28987) Exp
NOL9 (79707) Exp
NOP58 (51602) Exp
NPBWR2 (2832) Exp
NPM3 (10360) Exp
NR5A1 (2516) Exp
NR6A1 (2649) Exp
NRARP (441478) Exp
NSMCE4A (54780) Exp
NSUN6 (221078) Exp
NUP160 (23279) Exp
NUP54 (53371) Exp
NUP88 (4927) Exp
NUTM1 (256646) Exp
OIP5 (11339) Exp
ORC1 (4998) Exp
OSR2 (116039) Exp
OXER1 (165140) Exp
P2RX1 (5023) Exp
PABPC1 (26986) Exp
PABPC4 (8761) Exp
PABPN1L (390748) Exp
PAIP2B (400961) Exp
PALD1 (27143) Exp
PAPOLA (10914) Exp
PAPOLG (64895) Exp
PAX5 (5079) Exp
PAXBP1 (94104) Exp
PCF11 (51585) Exp
PCLAF (9768) Exp
PCP2 (126006) Exp
PDCD2 (5134) Exp
PDCD4 (27250) Exp
PDE1B (5153) Exp
PDE7A (5150) Exp
PDIK1L (149420) Exp
PDSS1 (23590) Exp
PELI1 (57162) Exp
PER1 (5187) Exp
PFKFB1 (5207) Exp
PGLYRP3 (114771) Exp
PGLYRP4 (57115) Exp
PHF10 (55274) Exp
PHF21A (51317) Exp
PHYHD1 (254295) Exp
PIK3C2B (5287) Exp
PIK3R5 (23533) Exp
PIM1 (5292) Exp
PIP5K1B (8395) Exp
PITX3 (5309) Exp
PLAC8 (51316) Exp
PLAGL2 (5326) Exp
PLCG2 (5336) Exp
PLK4 (10733) Exp
PNN (5411) Exp
PNOC (5368) Exp
PNP (4860) Exp
PNRC2 (55629) Exp
POLE2 (5427) Exp
POLR1H (30834) Exp
POU2F1 (5451) Exp
POU4F2 (5458) Exp
PPA1 (5464) Exp
PPARGC1B (133522) Exp
PPAT (5471) Exp
PPIH (10465) Exp
PPP1CC (5501) Exp
PPP1R16B (26051) Exp
PPP1R21 (129285) Exp
PPP1R8 (5511) Exp
PPP2R3C (55012) Exp
PPP2R5A (5525) Exp
PPP2R5C (5527) Exp
PPP4R3A (55671) Exp
PRAM1 (84106) Exp
PRDM2 (7799) Exp
PRF1 (5551) Exp
PRG3 (10394) Exp
PRIM1 (5557) Exp
PRKCB (5579) Exp
PRKD2 (25865) Exp
PRMT5 (10419) Exp
PROK2 (60675) Exp
PRORP (9692) Exp
PROSER1 (80209) Exp
PRPF38A (84950) Exp
PRPF39 (55015) Exp
PRPSAP2 (5636) Exp
PRR3 (80742) Exp
PRRT4 (401399) Exp
PSD4 (23550) Exp
PSPC1 (55269) Exp
PSTPIP1 (9051) Exp
PTAFR (5724) Exp
PTBP2 (58155) Exp
PTK2B (2185) Exp
PTMA (5757) Exp
PTP4A3 (11156) Exp
PTPN2 (5771) Exp
PTPN6 (5777) Exp
PUM2 (23369) Exp
PUS10 (150962) Exp
PYGM (5837) Exp
QARS1 (5859) Exp
RAB39B (116442) Exp
RABGAP1L (9910) Exp
RAC2 (5880) Exp
RAD21 (5885) Exp
RAD51 (5888) Exp
RAD51AP1 (10635) Exp
RAG1 (5896) Exp
RASAL3 (64926) Exp
RASGRP2 (10235) Exp
RASGRP4 (115727) Exp
RASSF5 (83593) Exp
RAVER2 (55225) Exp
RBBP4 (5928) Exp
RBBP8 (5932) Exp
RBM25 (58517) Exp
RBM38 (55544) Exp
RCC2 (55920) Exp
RCOR1 (23186) Exp
RCOR2 (283248) Exp
RCSD1 (92241) Exp
REL (5966) Exp
REPS1 (85021) Exp
RGS10 (6001) Exp
RGS13 (6003) Exp
RGS16 (6004) Exp
RHD (6007) Exp
RHOH (399) Exp
RIMS3 (9783) Exp
RIOK1 (83732) Exp
RMI2 (116028) Exp
RMND5A (64795) Exp
RNASEH2B (79621) Exp
RNF138 (51444) Exp
RNF168 (165918) Exp
RNFT1 (51136) Exp
RPA2 (6118) Exp
RPF1 (80135) Exp
RPIA (22934) Exp
RPL10A (4736) Exp
RPL11 (6135) Exp
RPL15 (6138) Exp
RPL18 (6141) Exp
RPL18A (6142) Exp
RPL21 (6144) Exp
RPL22 (6146) Exp
RPL27A (6157) Exp
RPL3 (6122) Exp
RPL32 (6161) Exp
RPL3L (6123) Exp
RPL4 (6124) Exp
RPL5 (6125) Exp
RPL6 (6128) Exp
RPL7 (6129) Exp
RPS10 (6204) Exp
RPS11 (6205) Exp
RPS13 (6207) Exp
RPS15A (6210) Exp
RPS18 (6222) Exp
RPS24 (6229) Exp
RPS25 (6230) Exp
RPS27A (6233) Exp
RPS29 (6235) Exp
RPS3 (6188) Exp
RPS6 (6194) Exp
RPS6KA1 (6195) Exp
RPS8 (6202) Exp
RPS9 (6203) Exp
RPUSD2 (27079) Exp
RSBN1 (54665) Exp
RSBN1L (222194) Exp
RSL1D1 (26156) Exp
RTRAF (51637) Exp
RUNX3 (864) Exp
RYR1 (6261) Exp
SAG (6295) Exp
SAMD7 (344658) Exp
SASH3 (54440) Exp
SASS6 (163786) Exp
SCAF4 (57466) Exp
SCAF8 (22828) Exp
SCAI (286205) Exp
SCLT1 (132320) Exp
SCNN1B (6338) Exp
SDHAF3 (57001) Exp
SEH1L (81929) Exp
SEMA4A (64218) Exp
SEMA4D (10507) Exp
SET (6418) Exp
SF1 (7536) Exp
SFPQ (6421) Exp
SH2D3C (10044) Exp
SH3BP1 (23616) Exp
SHD (56961) Exp
SHLD1 (149840) Exp
SHPRH (257218) Exp
SIAH2 (6478) Exp
SIDT1 (54847) Exp
SIGLEC10 (89790) Exp
SIGLEC5 (8778) Exp
SINHCAF (58516) Exp
SIRT1 (23411) Exp
SIT1 (27240) Exp
SKOR1 (390598) Exp
SLC12A6 (9990) Exp
SLC13A5 (284111) Exp
SLC15A2 (6565) Exp
SLC25A19 (60386) Exp
SLC25A33 (84275) Exp
SLC29A2 (3177) Exp
SLC29A3 (55315) Exp
SLC2A4 (6517) Exp
SLC38A5 (92745) Exp
SLC39A2 (29986) Exp
SLC43A1 (8501) Exp
SLC5A5 (6528) Exp
SLC7A3 (84889) Exp
SLC9B1 (150159) Exp
SLIT1 (6585) Exp
SMAP2 (64744) Exp
SMARCA5 (8467) Exp
SMARCC1 (6599) Exp
SMC6 (79677) Exp
SMCHD1 (23347) Exp
SMCP (4184) Exp
SMIM24 (284422) Exp
SMIM8 (57150) Exp
SNAI3 (333929) Exp
SNRNP40 (9410) Exp
SNRPA (6626) Exp
SNRPA1 (6627) Exp
SNRPD1 (6632) Exp
SNW1 (22938) Exp
SNX20 (124460) Exp
SORL1 (6653) Exp
SOX7 (83595) Exp
SPAST (6683) Exp
SPATA48 (100130988) Exp
SPATA5L1 (79029) Exp
SPEN (23013) Exp
SPI1 (6688) Exp
SPIB (6689) Exp
SPINK2 (6691) Exp
SRBD1 (55133) Exp
SRRM1 (10250) Exp
SRSF10 (10772) Exp
SRSF5 (6430) Exp
SRSF7 (6432) Exp
SS18L2 (51188) Exp
SSRP1 (6749) Exp
STAC3 (246329) Exp
STAP1 (26228) Exp
STAR (6770) Exp
STARD5 (80765) Exp
STIL (6491) Exp
STK26 (51765) Exp
STMN1 (3925) Exp
STRBP (55342) Exp
SUPT16H (11198) Exp
SUSD3 (203328) Exp
SVBP (374969) Exp
SYK (6850) Exp
SYTL1 (84958) Exp
TAF11 (6882) Exp
TAF1D (79101) Exp
TAF4B (6875) Exp
TAF5 (6877) Exp
TAGAP (117289) Exp
TAS1R2 (80834) Exp
TBC1D10C (374403) Exp
TBC1D32 (221322) Exp
TBX1 (6899) Exp
TBX21 (30009) Exp
TCF3 (6929) Exp
TCF4 (6925) Exp
TDG (6996) Exp
TDP1 (55775) Exp
TERT (7015) Exp
TESK2 (10420) Exp
TET1 (80312) Exp
TET3 (200424) Exp
TEX12 (56158) Exp
TFR2 (7036) Exp
TGIF2 (60436) Exp
TGS1 (96764) Exp
THAP12 (5612) Exp
THAP9 (79725) Exp
THOC1 (9984) Exp
THUMPD2 (80745) Exp
THYN1 (29087) Exp
TICRR (90381) Exp
TIFAB (497189) Exp
TM6SF1 (53346) Exp
TMC8 (147138) Exp
TMED8 (283578) Exp
TMEM131L (23240) Exp
TMEM170A (124491) Exp
TMEM216 (51259) Exp
TMEM235 (283999) Exp
TMEM52 (339456) Exp
TMEM69 (51249) Exp
TMEM88B (643965) Exp
TMIGD2 (126259) Exp
TMOD4 (29765) Exp
TMPO (7112) Exp
TNFAIP8 (25816) Exp
TNFRSF13C (115650) Exp
TNNT3 (7140) Exp
TOP1MT (116447) Exp
TOP2B (7155) Exp
TRA2A (29896) Exp
TRAF3IP3 (80342) Exp
TRAPPC8 (22878) Exp
TREML2 (79865) Exp
TRERF1 (55809) Exp
TRIM71 (131405) Exp
TRIT1 (54802) Exp
TRNAU1AP (54952) Exp
TSKS (60385) Exp
TSPOAP1 (9256) Exp
TTC32 (130502) Exp
TUBD1 (51174) Exp
TUT1 (64852) Exp
TUT4 (23318) Exp
TXNDC16 (57544) Exp
TYROBP (7305) Exp
UBE3D (90025) Exp
UBR5 (51366) Exp
UCP2 (7351) Exp
ULBP1 (80329) Exp
UPF2 (26019) Exp
UPF3B (65109) Exp
USP1 (7398) Exp
USP15 (9958) Exp
USP3 (9960) Exp
USP48 (84196) Exp
USP49 (25862) Exp
VAV1 (7409) Exp
VCPKMT (79609) Exp
VPREB3 (29802) Exp
VPS51 (738) Exp
VRK1 (7443) Exp
WAS (7454) Exp
WDHD1 (11169) Exp
WDR74 (54663) Exp
WDR76 (79968) Exp
WDR89 (112840) Exp
WEE1 (7465) Exp
WNT1 (7471) Exp
WNT10A (80326) Exp
XPNPEP2 (7512) Exp
YARS1 (8565) Exp
YEATS4 (8089) Exp
YY1 (7528) Exp
ZBTB16 (7704) Exp
ZBTB3 (79842) Exp
ZBTB39 (9880) Exp
ZBTB44 (29068) Exp
ZBTB48 (3104) Exp
ZC2HC1B (153918) Exp
ZC3H12B (340554) Exp
ZC3H8 (84524) Exp
ZCCHC3 (85364) Exp
ZFP1 (162239) Exp
ZFP36L2 (678) Exp
ZFP69 (339559) Exp
ZGRF1 (55345) Exp
ZMYM2 (7750) Exp
ZNF101 (94039) Exp
ZNF121 (7675) Exp
ZNF131 (7690) Exp
ZNF184 (7738) Exp
ZNF195 (7748) Exp
ZNF202 (7753) Exp
ZNF22 (7570) Exp
ZNF266 (10781) Exp
ZNF273 (10793) Exp
ZNF296 (162979) Exp
ZNF317 (57693) Exp
ZNF430 (80264) Exp
ZNF431 (170959) Exp
ZNF485 (220992) Exp
ZNF519 (162655) Exp
ZNF57 (126295) Exp
ZNF589 (51385) Exp
ZNF644 (84146) Exp
ZNF670 (93474) Exp
ZNF675 (171392) Exp
ZNF684 (127396) Exp
ZNF711 (7552) Exp
ZNF714 (148206) Exp
ZNF77 (58492) Exp
ZNF821 (55565) Exp
ZNF831 (128611) Exp
ZNF878 (729747) Exp
ZPBP2 (124626) Exp
ZUP1 (221302) Exp
