DepMap_ID,ARHGAP29 (9411) Exp,BCAR3 (8412) Exp,CCND1 (595) Exp,CDK6 (1021) Exp,CFLAR (8837) Exp,EGFR (1956) Exp,FERMT2 (10979) Exp,FOSL1 (8061) Exp,GRHL2 (79977) Exp,HNF1B (6928) Exp,ITGAV (3685) Exp,ITGB5 (3693) Exp,KLF5 (688) Exp,MDM2 (4193) Exp,MYC (4609) Exp,SNAI2 (6591) Exp,TIPARP (25976) Exp,WWTR1 (25937) Exp,YAP1 (10413) Exp,ZEB1 (6935) Exp,ZEB2 (9839) Exp,ZFP36L1 (677) Exp,EIF2AK3 (9451) Dep,MYC (4609) Dep,NQO1 (1728) Dep,SF3B1 (23451) Dep,SQSTM1 (8878) Dep
ACH-000217,5.398829182444627,5.568032104771279,7.513885474595721,4.053111336459563,4.819668183496455,5.94626298433245,5.553667688483063,7.546817308357316,0.0426443374084937,3.820689560559215,6.169925001442312,6.248117329250832,4.23189316164533,3.5459683691052923,6.930619079024282,4.461397589926158,5.168321115739722,4.3957483281790335,5.819412726206565,3.742006210866737,4.017921907997263,6.823494624712857,0.1248968368911667,0.9979742750486272,0.1165797602100554,0.9982940005099438,0.0788460942438256
ACH-000219,2.241840183564671,5.711219556894335,6.833269620808397,4.444269502413482,2.920293300211007,1.4905701304462011,3.84799690655495,7.064581109190573,0.070389327891398,0.01435529297707,4.089159131911238,6.858105360029239,4.213347281733441,5.148527425160464,3.357552004618084,2.056583528366368,4.324810603420484,7.792855352362489,5.702380501615525,3.3305584000308026,3.872828759534885,5.197708157955851,0.0604891810538487,0.9717188122707467,0.1397976193411548,0.9966807641804272,0.356926330533273
ACH-000221,0.7136958148433591,1.4436066514756147,6.620146497339492,5.440620047679168,5.007644030878014,2.1009776477248208,6.531381460516312,1.584962500721156,0.3895668117627256,0.0565835283663675,5.987775616142913,4.984589350362456,0.7311832415722002,4.536052900240209,7.493295070503581,0.7311832415722002,3.8509993947164736,3.8609627978581167,6.552284839943512,2.765534746362977,5.237640195035385,7.825849214526127,0.0591434050826201,1.0,0.1606132777289228,0.9719530325214428,0.0392797690589744
ACH-000222,4.829849559844691,4.489928219405183,6.532005193790571,3.2464080872463845,6.58014548442338,6.674121632632394,0.137503523749935,5.938285791884053,0.0565835283663675,0.0285691521967709,6.214513410080016,7.109047077700707,6.984133594540979,3.4828482830684653,6.172927489603836,4.03121873061072,5.23112515787905,3.887525270741588,5.609991295212678,3.953265239014844,0.933572638261024,6.588264894307497,0.0219747892252292,0.9998191993031956,0.0774522122885876,0.9942657374444196,0.0959004396180231
ACH-000223,6.529508641074312,5.6940444130862025,7.647026632654853,2.570462931026041,5.674404153937691,4.987320865929254,4.71699089440494,5.69849632031307,4.904484097901423,0.0,5.46532151358055,6.589913260672201,6.468420401864552,3.986410935252045,5.678635347822744,2.543495883425772,4.93969674069176,5.905687848526862,6.034303767768035,0.3673710656485294,0.2387868595871164,6.668459556915382,0.1440848892575585,0.9994006396008016,0.0786714599582701,1.0,0.1603347485663391
ACH-000226,0.4222330006830478,0.3334237337251918,0.4005379295837288,3.316145742293356,5.2539892662307865,0.0840642647884745,3.211012193485512,3.4329594072761065,0.070389327891398,0.0565835283663675,3.899175630480513,1.510961919277379,1.9597701552114672,8.025748633134393,4.221877081077034,0.070389327891398,3.964398632203184,2.130930869826449,3.811471030529836,3.6982184782244136,3.389566811762726,4.956056652412403,0.0078850700670724,0.9849746403757664,0.0666878372949511,0.9832629732924508,0.0186206675890073
ACH-000227,2.7224660244710908,2.0461417816447205,9.075452407904852,6.298658315564516,3.3868109464722167,2.729008870337863,6.1199786096548765,0.4646682670034443,0.0426443374084937,0.0426443374084937,3.750606504835592,4.954661620837898,0.4854268271702416,4.849999259466098,1.5801454844233804,2.341985747228616,2.563158130402808,0.8318772411916731,0.3785116232537298,4.918386234446348,3.718087583960517,3.795974694206668,0.0312662546295422,0.6253340137823515,0.0327836467335836,0.997464253203318,0.1393433321391899
ACH-000228,2.974529312483882,4.044394119358453,8.52958672377619,3.1538053360790355,5.788685710613533,5.665051614289214,4.285402218862249,5.442943495848728,4.907852071845964,0.0426443374084937,4.7824085649273735,6.75595576955096,6.615445725304786,3.820689560559215,7.8104431038451745,5.307064162255372,4.779259720372376,3.90977310414164,6.423073879089372,1.8519988371124465,2.321928094887362,7.392918420513296,0.1561118578576499,0.9886922831292816,0.0704085281899463,0.9934547521271884,0.0367746078415197
ACH-000231,5.172327491657617,6.051589620762657,6.927777962082343,4.01435529297707,4.472487771462744,3.64961545906341,6.437460799511047,6.811727897803886,0.2387868595871164,0.01435529297707,5.978424465440858,8.118629666086859,3.5285713188707577,3.7548875021634687,4.486070743735668,4.010779838753242,4.587364990936461,5.852747964800878,5.628773595201645,3.676944359106912,4.118525848935668,7.076708726793299,0.0580813848242103,0.9105346602643408,0.1399060544560572,0.9999736935322496,0.0289531587000114
ACH-000232,4.000901402741532,3.8923910259134034,4.789207575347344,3.586164245930909,4.464668267003445,3.922197848396367,4.20945336562895,4.687060688339892,0.4956951626240688,0.070389327891398,6.700578432149265,6.187648995310601,3.060047383669939,3.8669079781431663,5.483815777264256,2.682573297347578,2.811471030529836,6.444766440833076,4.7755773609306535,3.137503523749935,4.569248029867182,6.181897643108388,0.0307784065062498,0.9772353279603064,0.0898101795988073,0.9987742029259492,0.2105312671590788
ACH-000233,2.495695162624069,0.918386234446348,0.7048719644563528,3.063502942306158,5.7438919109365685,0.2016338611696504,6.136683577697236,4.773468927905194,0.3673710656485294,0.01435529297707,4.489928219405183,4.068670810665099,2.1795110502715103,4.258518924711301,5.627606838129649,0.4956951626240688,4.184280294419382,1.144046369616707,5.551516017628014,4.0900065299038175,5.647890091059215,7.387069532589274,0.0671744680780037,0.9992003280595458,0.0684234360295658,0.9997548197118984,0.1391333774618631
ACH-000234,5.822475232308043,4.751142324726947,7.0222568322183,3.62993940943954,7.498091268540895,5.491853096329675,4.584361252518709,6.248876342837134,0.070389327891398,5.987548258953743,5.861211003457162,7.856612273178363,4.7414669864011465,6.178316271701453,6.058749412335524,0.6780719051126377,2.475084882948783,7.934457528215913,4.000901402741532,3.27500704749987,0.7990873060740036,7.264911693074464,0.095788739731417,0.9999647951870224,0.0515403556150835,0.9999770185751798,0.1821144874660653
ACH-000235,5.626147063603719,5.607034345948616,7.37164597924741,3.5197934862411,5.505890929729957,4.43028527297778,0.0976107966264223,7.782932704820837,3.1651079851445365,2.6530600171045644,5.24450655139592,5.59395128394841,6.0895828931247085,4.749534267669262,5.702380501615525,2.454175893185802,5.284662185483165,4.897724470216444,5.762880292916999,0.8953026213333066,0.7739963251111731,6.581652530461277,0.0660777841477868,0.9999762363489708,0.101674366621769,0.999239854228852,0.0501686539481425
ACH-000237,5.553974808237472,4.7366048753142485,7.783129208197802,3.4154882710497003,4.671859468247477,5.2645364309990255,7.263785613890803,6.790381081252167,0.1505596765753814,0.1763227726404629,6.23112515787905,8.078791270195342,4.723558561472103,4.05484847699562,6.509854162376991,4.659353759170051,3.1342209397606338,5.668459556915382,7.060587860595636,4.454833906898869,0.1243281350022017,7.721851108624222,0.026285094685154,0.9998434114007608,0.0482797216023203,0.9999997517570726,0.8950684594730033
ACH-000238,4.977737849242815,6.843104496614927,6.813524689297811,5.724377421606217,4.261530815243406,7.878296196027617,4.081510068120917,6.995936703504587,4.073820233291672,0.0285691521967709,4.324810603420484,6.571525130946359,6.21003812347289,4.008988783227255,7.301587646603187,6.571828473050271,4.574707046415546,4.912649864897204,5.172727518012846,0.4436066514756146,1.454175893185802,6.65219964830406,0.0107608462428667,0.9977414140523472,0.0392097390317677,0.9973302230892482,0.0268418641747756
ACH-000243,3.963474123974886,5.915759896038,7.004726093589011,4.4409521980296365,4.9121708029499525,5.079378111118652,3.9411063109464313,7.589913260672201,4.726831217032493,0.0426443374084937,4.36387192485753,7.264724074238009,5.591260524621525,3.422233000683048,7.126910926054889,3.494415610397496,4.539779191698494,7.088099183997209,5.746850183098051,1.454175893185802,0.0285691521967709,6.798828178091108,0.0789447433854575,0.9999994044107272,0.0427589528847387,0.9982642584314833,0.0567117342873695
ACH-000244,3.298658315564515,3.904002316283692,7.747051662749365,5.9371089462026045,4.873813198359088,6.6783536539741695,7.370948898825133,5.843230150496545,0.070389327891398,0.01435529297707,7.543882488739576,8.410536151071462,2.035623909730721,9.8971345191574,5.914564523493939,6.729960561018015,4.416164164733128,6.915042791371977,6.706254253573203,3.33199177823206,6.36649707577453,6.330379127580632,0.0003896178995867,0.9202216850053015,0.2010405736442815,0.9998646880128442,0.1700901265155288
ACH-000246,5.540399305630624,5.121015400961366,6.301953395126096,5.3269687115878925,6.050936965225225,5.14649230697719,4.268284666520996,7.269033146455237,0.01435529297707,5.535430914871279,6.271089466265599,6.6653359171851765,1.5058909297299572,5.997292407636508,6.13360462289506,2.27500704749987,3.114367024952,7.384654257816195,4.715344295358907,2.6915341649192,2.7092906357233577,6.254178286216762,0.0763513279184604,0.9750864012256704,0.2206459528272592,0.9997838142708568,0.3035163759381547
ACH-000247,3.060047383669939,4.414135532984451,7.610581958492531,3.720278465233327,4.782932704820837,5.7438919109365685,0.1505596765753814,5.200457271428572,3.5197934862411,3.277984747299765,4.042644337408494,6.474273787722556,7.078310950007127,5.642701571833233,7.393862339978925,1.3219280948873624,4.670160514126633,3.758089934201813,6.877130728765659,1.232660756790275,0.2141248053528473,6.881297536911116,0.0507339551941596,0.9963965011728274,0.1921534168732951,0.7766441754326483,0.0413233517477342
ACH-000248,3.752748591407134,4.535430914871279,7.23697088625934,1.550900664647523,5.147713722352154,4.999098033705607,4.25171909260596,0.9411063109464316,3.800123352826528,0.0,4.769771739249448,7.290018846932618,3.96254902292306,4.780310099043375,6.685099172006606,0.1110313123887439,2.817623257511431,4.307428525192248,5.759688488427289,0.070389327891398,0.070389327891398,5.611467500233412,0.0255402074079833,0.9998372508613558,0.0285635755125026,0.9983965553919482,0.0916287244868596
ACH-000249,3.920293300211007,4.930264245235024,7.986354045524681,4.261530815243406,6.090853430451113,5.475733430966398,0.6040713236688608,7.822921305117366,3.2265085298086795,3.538538163629804,4.259272487037594,7.747588804298228,5.383013015488671,3.884597920990065,6.4444351675730935,0.1110313123887439,4.38404980679516,1.3895668117627256,6.45137598184461,2.0874628412503395,0.7484612330040357,7.934457528215913,0.007304855980872,0.984429027297696,0.0208001962098524,0.9778003332114767,0.0860188919016386
ACH-000250,5.506208389306745,4.60821785302146,8.406205005418855,4.632268215499513,6.582556003014061,6.3957483281790335,4.22650852980868,6.2471680003747725,0.1110313123887439,6.151980551158924,6.020368851063204,6.21393046372921,2.007195501404204,3.40735275114004,5.434961760187254,1.2868811477881614,3.5160151470036647,7.1073740239034215,5.260025655961456,2.350497247084133,3.917431755390104,6.473786911614368,0.0678835614290898,0.9493057520199786,0.1661356103220307,0.9801734261295488,0.0641040598402284
ACH-000251,5.51064550409004,3.1160319934471103,7.057991722759176,2.6530600171045644,5.963011647599427,5.287620044112067,4.644433152406245,7.676027578651691,0.01435529297707,3.925049964727359,4.914564523493939,8.07097959571871,3.812498225333564,2.666756591884804,6.885574364371426,1.5801454844233804,4.923149180472309,8.68302968532378,4.910732661902912,3.3603642765434705,0.903038270112912,5.28835856219366,0.041854615872322,1.0,0.024684026978227,0.9999999999905868,0.9403114889233196
ACH-000252,1.903038270112912,2.682573297347578,6.770036138597918,2.0531113364595623,5.339850002884624,2.2016338611696504,0.4436066514756146,6.0083165637349865,3.863938450423972,2.6622054996536164,3.426264754702098,5.887525270741588,6.773468927905194,3.534808661231747,7.4086269541618,1.2265085298086795,3.298658315564515,0.963474123974886,6.025250321561575,0.4329594072761063,0.7484612330040357,5.601696516480957,0.0047437769265999,1.0,0.0026807803446328,0.9963246211072646,0.1545444501986889
ACH-000253,1.0071955014042038,3.990954860396993,7.832130501095929,5.078097423026661,5.446587085306882,4.514753498439753,0.1243281350022017,7.866660750819986,5.08533966935737,3.228049047884462,3.218781167784069,7.299940629824065,5.941106310946432,3.7246502717329673,4.672990993827748,0.1634987322828795,4.681449265314958,4.839455765224628,6.55028504908841,1.250961573533219,0.3219280948873623,7.787053665550588,0.0154652121058733,0.9222778495581272,0.1101154719733744,0.9843947881928145,0.0424137202980206
ACH-000255,3.2539892662307865,5.157852169141737,6.812113112983306,4.682011390800693,4.511594541537413,4.261530815243406,5.849749117282395,9.590979948366554,0.2509615735332188,0.0,4.419538891513785,6.001577085389535,3.740927560318628,3.723558561472103,6.835797782396204,6.028348134189309,3.824767853143294,3.570462931026041,10.0639343057541,3.7644735509926655,4.297925052503806,6.188638294561388,0.0197467136659334,0.9564372153884958,0.0515018945588884,0.9759462227258218,0.0138565048159221
ACH-000256,4.573495715495609,3.189033824390017,7.343851933442121,4.685940148445977,4.4087118610294285,2.4168397419128294,5.343763122149601,1.722466024471091,0.0426443374084937,0.070389327891398,5.965322548367254,2.5921580021253603,4.714795011118162,3.0461417816447205,4.742545233866053,0.137503523749935,2.176322772640463,3.992768430768924,5.871350840634026,2.032100843167024,2.538538163629804,4.445594291341182,0.0043734157503446,0.7896173841903391,0.0401313819652929,0.9999965518533352,0.0675852147134284
ACH-000257,4.724650271732967,3.729008870337863,2.1473066987802936,6.129283016944966,4.261530815243406,1.6088092426755238,4.803227036434928,0.4436066514756146,2.5921580021253603,0.0,4.063502942306158,1.298658315564515,2.671293372481576,5.12350066435096,9.295837796502136,3.0125686735030555,5.097610796626422,2.2479275134435857,0.5753123306874368,1.6690267655096307,1.7048719644563528,0.3334237337251918,0.0237930560042548,0.9924772490504824,0.0879325901089713,0.9999855436864634,0.0096869591186916
ACH-000258,4.595742339474399,3.2464080872463845,5.008988783227255,4.589164236699772,3.339137384919585,0.2141248053528473,2.2234225499349374,1.7398481026993275,2.127633279725874,0.2868811477881615,3.215678596607928,1.0071955014042038,2.1538053360790355,4.747924416238441,4.804776377955828,0.5558161550616396,4.078951341394822,0.3673710656485294,0.5459683691052926,1.8559896973084808,1.516015147003665,2.495695162624069,0.0261124083951356,0.999958027319515,0.0167847770368482,1.0,0.0168492525490711
ACH-000259,2.0531113364595623,2.440952198029637,7.7248548754689885,5.548128323585586,3.049630767724601,2.8579809951275723,5.436961337833602,0.4956951626240688,0.0840642647884745,0.0840642647884745,3.665620164066381,5.5453506448223,0.8155754288625725,4.560103513464738,0.4854268271702416,0.8318772411916731,4.218781167784069,0.1763227726404629,0.6959938131099002,4.351204277257994,3.40735275114004,0.7398481026993274,0.0544344157437289,0.0620264251447554,0.110782938199792,0.9900136388933126,0.0498088295843176
ACH-000260,3.218781167784069,5.672708195622218,7.57334422759282,4.262282806420656,4.834407841806995,5.545041683467464,5.962317654942308,5.993674361750585,0.070389327891398,0.0565835283663675,5.920769673020648,7.889960199658641,2.5285713188707577,3.680324356844016,5.360364276543471,4.844486087757799,4.7527485914071335,4.4114262457264655,4.791814071161826,4.528571318870758,4.963936452144486,5.048759311919856,0.0396201235032291,0.9997115395551563,0.1175090928110971,0.986054401842404,0.0806773449979861
ACH-000261,5.7873802222963375,5.721919445551544,6.619853147391168,3.5459683691052923,6.785812075358369,5.819412726206565,4.974529312483882,8.740522858354904,0.1110313123887439,1.4005379295837286,5.363521543546545,6.287065907350544,2.823749360308273,3.469885976274464,6.8251496026602,0.5655971758542251,5.6293566200796095,4.235727059838059,6.183486514459391,3.499527024215096,3.975446765640962,6.296640944683481,0.0999152866180269,1.0,0.2198956546431189,0.9999896901359686,0.067160546121204
ACH-000262,4.974988111991927,4.2964574073712445,6.788685710613533,4.114367024952,5.965784284662087,5.427941332509482,4.384740587292384,6.888499735514123,0.01435529297707,6.0785244453890765,6.065443062937431,7.671505684425383,0.7570232465074596,7.208478242211705,6.067380578019059,2.7548875021634687,4.664482840364682,7.285032249622911,5.348374075191163,2.780310099043376,3.9354597478052895,7.348108458870632,0.1346186727907091,0.9999427627787862,0.0052163082970839,0.999795467908464,0.0199090896925686
ACH-000263,0.1763227726404629,0.3219280948873623,1.6735564239901446,6.295355692891673,3.9467308601403097,0.2868811477881615,0.1505596765753814,2.6644828403646823,0.0426443374084937,0.01435529297707,3.831877241191673,0.4005379295837288,0.9855004303048848,3.831877241191673,8.662597173511758,0.5459683691052926,2.773996325111173,0.3895668117627256,0.3219280948873623,3.825785627464792,5.70376517879341,2.204766750654613,0.1146516014547137,0.984444297165202,0.0196206547842124,0.9999529997962656,0.0317847270346585
ACH-000264,2.4356285940520905,6.648465443027314,7.78640033022519,4.257010618206024,5.351910961103077,4.357552004618084,4.028569152196771,5.975446765640962,0.070389327891398,0.01435529297707,5.826548487290915,7.178017422391034,3.906890595608519,3.604071323668861,2.356143810225275,2.788685710613534,3.793895882548878,6.455820365084918,5.578938713093386,3.4195388915137843,2.353323291162897,5.657068301201576,0.0827039904365033,0.5787607388791994,0.1644070218235133,0.9937448810767012,0.1137182115751328
ACH-000265,5.48155728070859,3.085764553778314,6.36964096451698,2.414135532984451,5.402244655254077,3.4776773275653072,4.653633311386255,4.94345253855882,0.0285691521967709,0.0285691521967709,5.376776571882982,6.503507753634558,1.5801454844233804,4.292781749227846,6.497931651896279,0.2141248053528473,2.937344392150232,7.436128517259249,5.987320865929254,3.5298209465286954,0.5459683691052926,5.783980413683795,0.0573889817926127,0.9999999999999932,0.0397355555929522,0.9999504469619108,0.0265658534535569
ACH-000266,6.317593504623472,5.155425431747197,6.960349527550039,4.940166750482817,6.180903709179382,5.499208090856686,3.678071905112638,7.378078055995504,4.969933274697856,2.3868109464722167,5.762348815644129,6.146695948030656,5.674969030624974,3.917431755390104,6.762614578754559,3.727920454563199,4.512226886513957,5.212958362728285,5.742814669862893,0.4854268271702416,0.6959938131099002,6.9676297534661975,0.0711886802941054,0.9790220504564964,0.1346401023735403,0.980040900687357,0.1435436941566121
ACH-000269,5.948367231584678,6.0298945496633385,7.211401637418471,4.336283387864432,4.867896463992655,5.128870759465125,5.3125199674749455,9.075586110864169,0.0285691521967709,0.0285691521967709,4.165911938935689,3.995484518877507,2.799087306074004,6.182493674945368,7.618238655595454,4.351910961103077,4.39780296186249,4.253232938538032,5.552131108253784,3.3103401206121505,4.028569152196771,6.759555343206311,0.1284866734138917,0.9999816698131548,0.0180435907239506,1.0,0.0088632571670056
ACH-000271,0.2016338611696504,4.814037647539975,1.097610796626422,2.570462931026041,2.513490745588118,0.4005379295837288,0.2141248053528473,0.7484612330040357,0.01435529297707,0.137503523749935,1.097610796626422,0.6599245584023783,0.2265085298086797,3.430285272977781,7.723558561472103,0.1243281350022017,4.87528859822269,0.4854268271702416,0.4436066514756146,3.257010618206024,1.3617683594191536,5.79259510251225,0.0487783321237121,0.976402446532194,0.147800785964032,0.9984984511799156,0.0632048062808424
ACH-000272,5.776893568522074,4.238022517825721,6.369291981680036,4.167518503735217,5.561937059622433,5.753551054600655,3.548436624696042,6.171727244076298,0.01435529297707,5.684257705058931,4.547203024756931,6.875042803002589,1.2387868595871168,3.316145742293356,6.422233000683048,2.3701642805402097,2.948600847493356,6.604219619402239,4.773468927905194,2.056583528366368,3.6005076453457856,6.272769732436511,0.0921926569710321,0.8389479540374359,0.0614531665057884,0.964124162176918,0.0426993031698184
ACH-000273,2.5084286525318573,3.773996325111173,3.886550147324343,1.944858445807539,4.74416109557041,4.1001366712854495,5.232660756790275,5.150153455246247,0.0976107966264223,0.0565835283663675,5.899900663601169,8.969818185946577,2.333423733725192,3.496973580998276,4.491853096329675,4.76394266044725,3.964398632203184,5.327328082629952,4.881175155349276,3.634593268445757,4.1586601753464985,6.550900664647523,0.0271140694292735,0.9635250075014128,0.0446815320058027,0.9984406200127354,0.1556267920206366
ACH-000274,1.3219280948873624,5.0457050645108,10.414896604211505,2.3362833878644325,3.9411063109464313,3.983677694698067,3.778208576398088,7.9353418757482865,0.0285691521967709,0.0565835283663675,4.495695162624068,8.484258995361325,3.3701642805402097,6.500483401473115,4.113533819591914,6.457955380049278,4.844486087757799,6.310885391185277,5.257387842692652,1.4489009511451278,6.318136041154173,5.379898163524692,0.0415959795503188,0.7922027558809803,0.080178316797639,0.9768719212494658,0.0883394850568469
ACH-000276,6.301770532455101,5.925999418556224,8.729926582873173,5.768449015180547,5.192983169973992,4.676944359106912,6.922673592849446,5.9478998862482655,5.4239142676731,0.0285691521967709,5.927422428739871,7.418358634884385,3.39231742277876,4.351204277257994,5.383704292474052,1.7949356628035362,3.587364990936461,7.544191698415707,5.92386226807603,0.7570232465074596,0.8559896973084807,7.88728155166999,0.0102334404961242,0.9599787966371032,0.0439139998627886,0.9748482477708846,0.0460036622036684
ACH-000277,4.705425039042727,5.092122849838679,7.486633935070162,2.381283372503784,3.7676547982373454,0.0840642647884745,3.003602236680196,1.3045110418099528,5.963474123974886,0.01435529297707,4.656496370553495,5.338780943894699,4.953265239014844,4.607626220845488,3.6758159311722696,0.01435529297707,4.733354340613827,2.9011082430145123,4.14649230697719,0.0976107966264223,0.0426443374084937,5.716442236843321,0.0404235232472765,0.9986758133397244,0.0357757632820638,0.99877136538697,0.0213480539506291
ACH-000278,6.122051447713891,5.394033895367782,8.341274183692175,4.310340120612151,4.732811872082943,5.896029602976752,3.343407822297814,7.630376347015205,0.2141248053528473,0.5459683691052926,5.956521363333119,6.915520900751958,5.702380501615525,3.221877081077034,7.061020096398701,0.7990873060740036,3.263034405833794,5.003602236680195,5.741736623826638,3.168321115739723,0.6507645591169022,7.440620047679168,0.0102864389664374,0.9999997614481598,0.0149695241121837,1.0,0.0603262459859157
ACH-000279,0.4956951626240688,0.903038270112912,9.163247124294504,0.4436066514756146,4.468583317006828,0.1110313123887439,2.4356285940520905,1.5210507369009632,0.0426443374084937,0.01435529297707,3.71918344048179,5.087887100933117,0.8399595874895318,4.433627167084783,7.343496655464363,1.0496307677246008,4.711494906650088,4.552745936748446,4.221877081077034,2.204766750654613,5.308521062193259,5.003602236680195,0.0394730474584349,0.9999820277045308,0.1171987975107511,0.9987751452404708,0.1185514679573531
ACH-000280,6.098663781886574,6.328046556270742,6.26209484537018,2.873813198359087,3.777156666004501,4.828834649468056,4.612352498752662,4.897724470216444,5.034303767768035,0.0285691521967709,4.359661722333877,7.607996019386689,5.93451650158608,5.200849574637213,5.782670658677007,4.316145742293356,4.008988783227255,3.839959587489532,5.505573400282018,2.713695814843359,1.3950627995175775,7.6009535868384575,0.0206165697171002,1.0,0.0373889259023961,0.9999999994844856,0.0303325360638118
ACH-000281,4.894817763307944,4.709290635723358,5.938756261492295,4.111031312388744,5.432625411432297,4.993674361750585,0.2986583155645151,4.344118334521428,4.400537929583729,2.2539892662307865,4.710393192170516,6.693208148910016,5.95489421979703,5.345538310070007,4.275007047499869,3.077242998932461,3.76659516172927,4.577126661307052,5.636334602442182,0.2141248053528473,0.2509615735332188,6.067810783789621,0.0076055059843843,0.998785509494066,0.0377578343840913,1.0,0.0386132817357142
ACH-000282,2.430285272977781,5.503984703897613,6.755688776852708,4.212569338850806,4.282439805006387,5.113533819591914,5.165510018041353,6.765269520690589,1.0214797274104517,0.0565835283663675,5.988911864954021,6.827946016830851,4.14649230697719,3.6982184782244136,5.770564791971693,4.521678951603199,3.4789718050329426,5.1034976397033365,6.08278773170927,3.523561956057013,4.9481335778404,6.168922781852936,0.0453262823014515,0.9941975422563548,0.1345188789752708,0.9553471488816804,0.0361992248708594
ACH-000286,3.4594316186372973,4.28835856219366,7.626366123967175,3.305970520984386,5.405311682597445,3.321928094887362,2.472487771462744,6.28021399581062,3.8094144442358986,2.333423733725192,4.257010618206024,6.640534169391095,5.46532151358055,3.399171093819823,6.685379551959075,0.4956951626240688,4.100977647724821,3.78345665436024,5.865176496531776,0.137503523749935,0.3448284969974411,5.580748491763774,0.0755491503944611,0.9999981840856588,0.0715641818003494,0.9999998354291832,0.0240992944489031
ACH-000288,3.6915341649192,5.79960542245267,5.053545817727984,3.6982184782244136,4.783980413683795,5.521364878446219,6.203984165855989,6.855865149888289,0.137503523749935,0.0285691521967709,5.567727963304803,5.044831233447812,3.6392321632492775,3.5223068928713888,6.299391206126829,5.550900664647523,5.974529312483882,5.147306698780294,5.863195112473192,4.2861418728343015,3.512226886513957,6.536363792395467,0.0266515726389496,0.9979600547533648,0.1923362673432445,0.9998911811991956,0.0985241191209336
ACH-000290,0.4005379295837288,1.752748591407134,0.4436066514756146,0.2387868595871164,4.651912744645783,3.249445341085839,3.9616233282869446,0.3103401206121505,4.20633064787105,0.01435529297707,2.908812907739547,0.6507645591169022,3.4154882710497003,5.032982416699428,0.7484612330040357,0.3219280948873623,3.343407822297814,0.9708536543404837,0.2016338611696504,2.15704371014558,1.1826922975161902,0.9855004303048848,0.0444995117793457,0.0113702853870184,0.0939524974118805,0.9999935941158358,0.0570800514739468
ACH-000291,1.9597701552114672,3.834913429701039,4.678071905112637,2.5185351389821804,5.690696443977697,1.3504972470841332,4.5861642459309095,3.095924419998536,1.2016338611696504,3.6507645591169022,4.020591094773247,6.58796498888268,6.806968434121849,5.36667191611176,5.917670434361761,0.2141248053528473,3.023255352300303,4.269781238274379,4.938756261492295,0.933572638261024,0.8399595874895318,5.308521062193259,0.0462385514706606,0.9970823941526455,0.0593103951821458,0.9791809086042252,0.1633028469851795
ACH-000292,0.070389327891398,2.475084882948783,5.021923838554758,4.684818737553223,4.1969217338203295,5.086189313104476,5.167518503735217,2.361768359419153,0.2387868595871164,0.0285691521967709,5.310340120612151,5.23687524536694,2.996388746447621,3.834913429701039,5.324090516037983,0.070389327891398,2.759155833800272,2.4195388915137843,6.1586601753464985,3.2539892662307865,0.4436066514756146,7.100452094900937,0.0681999175195832,0.9852883704361324,0.0343562781523024,0.9745721907536546,0.0233512881246237
ACH-000293,4.833902076669164,4.919340082442012,5.970853654340483,4.640389560054945,3.880685525261125,3.927896453728821,5.4799419014771305,1.9373443921502325,0.4005379295837288,0.0426443374084937,6.092968509324141,7.995201831497178,4.699884728697476,3.2854022188622483,6.033202725937223,0.2986583155645151,3.125981653854716,5.320123598040615,5.095080491901415,0.4329594072761063,1.1699250014423124,6.180903709179382,0.1526792409413184,0.9464790455024248,0.060022138366521,1.0,0.0498447536957328
ACH-000294,0.1634987322828795,0.7136958148433591,3.6644828403646814,2.4828482830684653,6.045486656359465,0.2141248053528473,0.2750070474998698,4.329123596291566,0.070389327891398,0.0426443374084937,2.1795110502715103,0.8073549220576041,0.6229303509201767,4.153805336079036,8.807451527865988,0.0976107966264223,2.472487771462744,0.4329594072761063,0.3334237337251918,2.548436624696042,5.356848079236522,2.263034405833794,0.0820102886869968,1.0,0.0099837772304707,0.9999182172709512,0.0253842894089991
ACH-000295,0.1110313123887439,0.1890338243900171,0.5655971758542251,4.800641097329084,4.581953750848818,0.1110313123887439,0.0976107966264223,3.0669502439246266,0.0840642647884745,0.0285691521967709,2.811471030529836,0.6599245584023783,3.16349873228288,3.357552004618084,9.231413207204334,0.0426443374084937,3.1858665453113337,0.4005379295837288,0.2141248053528473,1.5260688116675876,5.896756218474805,1.5945485495503542,0.0350213768723514,0.9974531152064958,0.1003530777415437,0.9866351550210666,0.0332479626457039
ACH-000296,5.067810783789621,4.6293566200796095,6.274261661257048,4.365272599764531,5.121844297876376,4.008092420948722,5.438292851579147,2.5185351389821804,4.701549056943071,0.137503523749935,5.565292520581023,8.145269856650506,6.23189316164533,4.504620392403552,5.175923742063755,0.0285691521967709,3.1473066987802936,4.888012585402829,7.082574866339516,0.3673710656485294,0.070389327891398,6.775050541483175,0.0133256803729393,0.9537910611673388,0.0262151113655298,0.9953039807209182,0.0492530816165643
