DepMap_ID,AFAP1 (60312) Exp,AMOTL2 (51421) Exp,ARL14 (80117) Exp,ASH2L (9070) Exp,ATP6AP1 (537) Exp,ATP6AP2 (10159) Exp,BUD13 (84811) Exp,CCDC9B (388115) Exp,CDC26 (246184) Exp,CDKN1A (1026) Exp,CDKN1C (1028) Exp,CDKN2C (1031) Exp,CLDN7 (1366) Exp,DAB2IP (153090) Exp,DOK1 (1796) Exp,DROSHA (29102) Exp,EIF2S3 (1968) Exp,ENC1 (8507) Exp,EPHA2 (1969) Exp,FDXR (2232) Exp,GEMIN8 (54960) Exp,GLE1 (2733) Exp,GRB10 (2887) Exp,GSS (2937) Exp,ICE1 (23379) Exp,IGBP1 (3476) Exp,INTS10 (55174) Exp,INTS9 (55756) Exp,KIRREL1 (55243) Exp,LATS2 (26524) Exp,MED10 (84246) Exp,MED19 (219541) Exp,MRPL33 (9553) Exp,NKAP (79576) Exp,NKAPD1 (55216) Exp,NRP1 (8829) Exp,NSMCE4A (54780) Exp,NSRP1 (84081) Exp,NUAK2 (81788) Exp,NUP42 (11097) Exp,NUP58 (9818) Exp,PEDS1 (387521) Exp,PGM3 (5238) Exp,PHLDA3 (23612) Exp,PKP3 (11187) Exp,PLEKHN1 (84069) Exp,PLPP2 (8612) Exp,PRAG1 (157285) Exp,PROSER2 (254427) Exp,PTK6 (5753) Exp,PTPN14 (5784) Exp,PYCARD (29108) Exp,QPRT (23475) Exp,RAD1 (5810) Exp,RFTN1 (23180) Exp,RINT1 (60561) Exp,RNF113A (7737) Exp,RPA2 (6118) Exp,RPAIN (84268) Exp,RPL30 (6156) Exp,SESN3 (143686) Exp,SLC43A1 (8501) Exp,SLFN11 (91607) Exp,SRPRA (6734) Exp,ST6GALNAC2 (10610) Exp,STING1 (340061) Exp,TAF1D (79101) Exp,TMOD3 (29766) Exp,TSPAN5 (10098) Exp,UROD (7389) Exp,USE1 (55850) Exp,USPL1 (10208) Exp,UXT (8409) Exp,VMA21 (203547) Exp,VPS36 (51028) Exp,VPS53 (55275) Exp,WBP11 (51729) Exp,WTAP (9589) Exp,ZC3H13 (23091) Exp,EIF2AK3 (9451) Dep,MYC (4609) Dep,NQO1 (1728) Dep,SF3B1 (23451) Dep,SQSTM1 (8878) Dep
ACH-000905,5.25171909260596,6.365272599764531,4.00539998774259,5.0298945496633385,6.198494153639083,5.902797157880231,4.778208576398088,6.384740587292384,6.123707576512073,6.971888380078587,3.324810603420484,1.6276068381296498,7.020146573111776,4.088311235888661,3.587364990936461,5.966476612136409,6.54457811733884,5.660780334032546,7.6946016533561234,4.134220939760634,2.879705766282288,4.917909073852982,4.249445341085838,6.15623479785027,4.180307019969433,5.224194663970433,4.572889668420581,4.139142019145689,4.616475328782878,2.613531652917927,6.253232938538032,5.04220656012069,7.883376436672842,3.594548549550354,4.110196177754199,4.965784284662087,4.564378168565064,4.573495715495609,2.596935142387232,5.119356177039675,4.359661722333877,4.964860664245848,4.697106574476975,4.381283372503783,6.2635978485439,2.8318772411916733,7.008540671702954,3.558267634055736,6.059831136192821,2.912649864897204,3.733354340613827,3.725741156503952,0.1243281350022017,5.12267271882414,4.094236069845765,4.448240225216066,4.245647773636751,6.217230716220669,5.00943675560809,11.605757288824178,0.0426443374084937,1.570462931026041,2.056583528366368,6.341274183692175,2.211012193485512,1.7949356628035362,7.73077579651205,4.993221467368938,3.4195388915137843,6.55028504908841,4.866907978143166,3.2479275134435857,7.349436051713823,3.886550147324343,2.19534759832222,3.76659516172927,5.706254253573203,6.18824265626441,3.471187460386985,0.0278784450374786,0.9983511540079192,0.0986523266304938,0.9997854400571096,0.0230136845281305
ACH-000906,5.285032249622911,6.926118056362374,0.1505596765753814,4.693765712217783,5.46532151358055,5.3729520979118295,3.9354597478052895,4.685940148445977,5.220329954879555,2.400537929583729,0.137503523749935,3.983677694698067,0.933572638261024,2.137503523749935,2.8639384504239715,5.343052434922969,6.934988201783478,5.168321115739722,6.7873802222963375,3.1521834190550453,4.211012193485511,4.860466258517167,3.995484518877507,6.438292851579147,3.23112515787905,5.826548487290915,4.516015147003665,3.3146965256562866,4.3008558712687615,2.017921907997262,5.389222616355895,4.783980413683795,8.090430042321621,2.954196310386876,3.743084055549586,6.439955517478156,4.973611275519472,3.9467308601403097,3.028569152196771,4.459431618637297,4.238786859587116,4.125155131322289,5.413120146403495,3.800123352826528,1.6461626571578936,1.5753123306874368,5.789468436941201,2.250961573533219,2.0806576633452254,0.0426443374084937,4.472487771462744,0.0,4.490570130446201,5.012568673503056,4.391630261517429,3.839959587489532,3.75702324650746,5.788163657037767,5.667892125230234,12.108589794747925,1.6644828403646823,4.047014819517589,4.413458688007979,5.96139181179108,0.6507645591169022,3.680324356844016,6.349789870241872,3.23112515787905,4.857483428286672,7.619266268489191,5.088311235888661,1.996388746447621,6.725059450192119,3.727920454563199,2.729008870337863,3.908812907739547,5.839455765224628,4.789729251375769,3.725741156503952,0.0703962240598865,0.9982028824705688,0.0544812530225281,0.9991010079353718,0.0591396003759171
ACH-000907,2.232660756790275,7.14231131824596,0.1243281350022017,4.088311235888661,7.484057549469535,7.70984201927331,3.2854022188622483,5.20906339534927,4.016139702655253,7.472162803550368,2.9763636357327616,6.356495987705577,1.2265085298086795,2.0669502439246266,5.324450604656073,5.400879436282184,6.703211467391146,3.851998837112446,5.949067965852913,4.783980413683795,3.114367024952,3.1473066987802936,4.614120868789254,4.821199978056451,3.598126959919604,5.765004246250036,3.959770155211468,2.3757345385831563,6.472487771462744,3.2957230245399685,6.082574866339516,4.3729520979118295,8.137144854691698,3.51096191927738,4.0259146987507926,6.881419908092401,4.248686626873828,3.880685525261125,3.5058909297299574,4.750606504835592,4.047014819517589,5.727103603522661,5.30560578958543,6.535586436354843,1.280956313831056,2.700439718141092,5.264161071288078,1.15704371014558,0.0565835283663675,0.8559896973084807,3.980939266085512,4.690975738343275,5.778734244117836,4.564378168565064,2.4828482830684653,3.7803100990433753,3.991861930556323,4.379898163524692,4.664482840364682,10.89345322583372,1.8155754288625725,1.1634987322828796,3.973611275519472,6.342874708400922,0.7398481026993274,6.589913260672201,5.704871964456353,4.045268215138533,4.308885057411763,7.164102412481752,4.997292407636508,1.835924074254375,7.367720513401452,3.6982184782244136,3.142413437873741,3.389566811762726,4.773468927905194,5.289465630958221,2.9891390073682333,0.0094370981404277,0.4755138627967917,0.0138827487905481,0.9999989763480508,0.0453785597336945
ACH-000910,0.5849625007211562,4.426264754702098,0.0,5.277984747299765,8.939520447535692,5.93451650158608,4.361066488794321,0.2986583155645151,4.5855634984556914,3.218781167784069,0.8237493603082727,4.916476644437717,6.322649262131017,3.1243281350022016,1.6644828403646823,5.217230716220669,6.415150205426387,3.277984747299765,2.3015876466031866,5.471512648045499,3.901108243014512,5.292781749227846,1.807354922057604,6.47021145739054,3.102658131363739,4.645009884391095,5.303050084681673,2.797012977836145,0.0426443374084937,1.5558161550616396,4.927422428739871,5.183486514459391,6.604071323668861,3.399171093819823,4.284662185483165,0.1505596765753814,5.4202128906107845,5.088735246190284,3.19377174339668,3.7495342676692616,5.262658655072225,4.388878338811989,5.063934305754099,0.1110313123887439,7.350585644807325,2.8257856274647914,5.469560421711221,3.570462931026041,0.1505596765753814,2.1176950426697547,2.996388746447621,5.40667271575583,3.750606504835592,5.03121873061072,0.4222330006830478,3.29130885982897,4.084914659767938,7.075211711348241,4.678071905112637,11.95594045128948,0.4750848829487828,0.411426245726465,0.2986583155645151,6.060263598738293,6.017253838968937,1.0908534304511135,7.127633279725874,4.089159131911238,2.821710215034674,6.314515271175127,5.4015622072560685,4.036503333738988,7.083000565676004,4.37364821133469,4.760753208062987,2.713695814843359,5.292413667827485,5.653060017104565,4.478324711485028,0.0451817815224932,0.9801624782893322,0.0402768375069584,1.0,0.1883348283843621
ACH-000911,4.121844297876376,5.431622959713292,2.57773093149008,4.760220946466509,6.292781749227846,7.259837400589506,4.486070743735668,5.051807107013298,5.847245307141812,4.234194722953812,2.851998837112446,3.0789513413948217,7.052894046747444,2.007195501404204,3.78345665436024,5.916476644437717,7.33699741660501,3.341985747228616,7.3288544116577246,3.00539998774259,3.4329594072761065,5.786334980416971,2.778208576398088,6.443938115013176,4.111031312388744,5.797272432029972,5.413458688007979,3.628773595201645,2.582556003014061,2.6982184782244136,6.046578366620329,4.845991770664573,7.238022517825721,4.147306698780294,4.246408087246385,3.1391420191456887,5.3878450129655775,4.787118982813345,3.965322548367255,4.625854931368057,5.353676157751641,5.024142345897803,5.506843098969815,4.458119481174506,6.462870312264448,1.613531652917927,4.999549087340949,2.140778655782796,0.1634987322828795,3.323370069061269,2.967168607532628,5.429950657403768,0.2016338611696504,4.945794956740061,0.2141248053528473,3.803227036434928,4.211790976252541,5.8407149911410805,4.642701571833233,11.890226270855566,0.1890338243900171,0.5058909297299572,4.667892125230234,5.311430455749743,1.803227036434928,3.320484678017693,7.402671021377371,4.588564737401351,2.341985747228616,5.729552770453971,4.636334602442182,3.469885976274464,7.428360172704291,4.2645364309990255,4.125155131322289,2.7420062108667365,4.82781902461732,6.172727518012846,4.547203024756931,0.0249926953489672,0.9877828709161296,0.2192431560025902,0.9731757491494084,0.052692131120862
ACH-000912,1.8953026213333068,8.111970261358358,0.5160151470036647,4.07638806851284,6.295906655297028,5.884597920990064,4.666756591884804,0.4329594072761063,5.702934531975978,4.41886457739032,0.7570232465074596,4.38404980679516,0.3673710656485294,4.645009884391095,2.6959938131099,6.062855655205991,7.541561301323336,2.9523335663696857,7.770366569657032,3.3362833878644325,2.8914191868460786,4.840966704487421,1.933572638261024,5.903761365128077,4.789207575347344,4.808385050656093,5.983905662627891,3.341985747228616,6.536208354692263,5.4212232992251375,6.179112900678563,5.242221395098369,7.6921621365571955,3.733354340613827,4.444269502413482,3.0840642647884744,5.78135971352466,5.258895755075436,4.845490050944375,5.368069876532083,4.648465443027314,4.278728212938939,3.876762490781555,3.389566811762726,2.097610796626422,3.0089887832272546,6.92837032301897,3.316145742293356,4.857483428286672,0.4436066514756146,4.482848283068465,4.870857864363762,4.072105800480419,5.0298945496633385,4.253232938538032,4.69655030107857,4.169123281476757,6.767125077269071,4.931210274803932,11.555739479180518,0.2986583155645151,1.5310694927259538,6.1174872663259245,6.480426705191877,1.1309308698264486,5.286881147788161,7.186163773284961,4.37016428054021,1.4329594072761065,6.087674986687217,5.295723024539968,2.62993940943954,7.069852511125804,4.672990993827748,4.073820233291672,3.424922088210688,6.004501392234941,5.572889668420581,3.882643049361841,0.0470696997498974,0.9345197976658878,0.3145128963801336,0.9761807154151176,0.0213350972408792
ACH-000913,5.744968348248875,6.75127624861109,0.2387868595871164,5.344118334521428,6.375387026828883,6.85860271245712,4.593353770980297,4.315421315945778,5.720004786954807,6.719046503929944,2.140778655782796,7.138118177614614,1.879705766282288,3.270528942380718,3.089159131911238,5.792334805706692,6.85137426675727,6.161686174583998,7.058208246103555,3.221877081077034,3.357552004618084,4.79025073883523,3.4436066514756147,5.355439197248685,4.235727059838059,4.963011647599427,4.987320865929254,4.064365540263628,5.948367231584678,3.776103988073164,5.659068274843228,4.316145742293356,8.882062186557947,3.854993016757,4.319039815562536,2.1473066987802936,5.390942772802543,5.10055722078293,3.672425341971496,5.322649262131017,5.461724991502711,5.467279480459983,5.704595347632403,1.6507645591169022,0.4329594072761063,1.2690331464552371,4.3957483281790335,1.1699250014423124,4.285402218862249,0.0976107966264223,4.0916998341368105,2.704871964456353,0.4541758931858021,5.4154882710497,5.506843098969815,4.487357715311548,3.517275693209581,6.556429415449573,5.891905188211931,11.206648107447837,0.1243281350022017,2.2479275134435857,6.006298023900369,6.699745947971008,1.1043366598147355,4.7718855785153655,6.480265122054463,4.80683958179819,4.572889668420581,6.801676029253588,4.125981653854716,3.572889668420581,6.649328040984784,3.9523335663696857,4.397118409042582,4.261530815243406,5.533563348214512,5.617651119427331,4.725741156503952,0.0632255889884602,0.963684700873591,0.0753870661387516,0.99971857492403,0.1010728724365406
ACH-000914,0.1243281350022017,0.2986583155645151,0.8399595874895318,4.8529975876133165,5.620586410451877,5.747655932932393,6.456806149230474,0.5849625007211562,6.016139702655253,0.7311832415722002,0.1634987322828795,6.388017285345135,0.4005379295837288,0.0840642647884745,3.0840642647884744,5.516645557780962,7.3743439890385,0.5160151470036647,0.2016338611696504,2.994579724215748,4.192983169973992,5.2931497367418645,0.1505596765753814,4.542258049766918,4.527946098908258,5.38543103719352,5.977966757619478,4.765004246250036,0.1890338243900171,0.1110313123887439,5.520422248526446,4.321206566969903,7.132576842670009,3.825785627464792,6.542877099354142,0.137503523749935,6.14588121129242,5.297558281168186,0.6959938131099002,5.270902649167133,5.7481928495894605,3.742006210866737,3.969012307516316,0.1243281350022017,0.6135316529179271,0.1634987322828795,0.2265085298086797,1.819668183496456,0.0,0.1890338243900171,0.070389327891398,5.078097423026661,4.549053029337288,5.198494153639083,8.198690585668917,4.214901910160696,4.013462259806563,6.625124341875111,5.762083003567673,12.033698298750554,0.5655971758542251,5.015247773698937,0.1110313123887439,5.575009720294951,0.070389327891398,0.3219280948873623,7.2454576326096705,3.234194722953812,0.1634987322828795,6.358958825832329,5.379898163524692,3.7311832415722,7.250393173089506,4.161081482277184,4.436961337833602,4.214124805352848,5.617651119427331,6.472000292140353,5.260025655961456,0.1315105203792507,0.9999321236562748,0.1328841620290622,0.9999358440556302,0.0544634844361101
ACH-000915,3.18269229751619,3.212569338850806,0.0285691521967709,5.626731150672787,6.203396948546115,6.464504909131913,3.442280035252584,4.173926931999809,4.984133594540979,3.15704371014558,3.8972404255748,5.0785244453890765,0.6135316529179271,2.726831217032493,3.738767836800192,5.120186027531863,7.098242680003582,2.963474123974886,2.9164766444377164,2.9392265777282085,2.6644828403646823,4.41006969175638,5.161887682376894,6.258518924711301,3.326249700837456,5.203984165855989,5.614709844115208,4.68873986801449,5.3026846141183785,3.3175935046234715,5.093391153253013,4.019701914442548,7.164404157881302,3.550900664647523,3.993674361750585,1.550900664647523,5.125981653854716,4.825785627464791,0.2016338611696504,5.213347281733441,4.611762560064872,4.284662185483165,5.466953337123929,3.14893410452634,0.2141248053528473,2.356143810225275,2.790772037862,1.7004397181410922,2.440952198029637,1.1243281350022014,2.5360529002402097,6.066519781429746,5.512226886513957,4.152183419055046,1.8237493603082728,4.979568100095187,4.363171077119244,6.321206566969903,4.743622676067655,11.527623613960618,2.550900664647523,3.85897561429202,3.594548549550354,6.431455816685719,4.845991770664573,4.311067102255596,6.453188309548226,3.533563348214512,0.2141248053528473,7.1289738348798,6.452364806448699,2.799087306074004,6.9282518702876015,4.20163386116965,4.0900065299038175,3.158660175346498,5.214513410080016,5.329841176530628,6.2378313690952805,0.0457553982509293,0.9999525362323476,0.2410935236029464,0.9962187459308736,0.0417074005333846
ACH-000916,4.519164449806069,5.766065051474954,4.24260250592898,4.129283016944966,6.947783026255419,6.561020577829269,2.942983598187102,5.310340120612151,4.348374075191163,4.646162657157894,1.3785116232537298,4.650190123496775,7.31786479839195,3.1554254317471973,2.3305584000308026,6.20633064787105,7.671859468247477,2.807354922057604,6.265286857565172,4.44028782084042,4.208673319629471,4.035623909730721,3.403267722339301,6.576522137920503,3.320484678017693,5.772677470424859,5.340918270272116,3.2094533656289497,1.5310694927259538,2.548436624696042,4.569855608330948,4.082361969557474,7.2402189098395855,4.048759311919856,3.665620164066381,2.2172307162206693,5.944389962270092,4.816599706534912,1.632268215499513,3.701549056943071,4.215678596607928,5.235727059838059,4.3348542693316325,5.839203788096944,5.910013053421343,3.538538163629804,6.92955431573285,3.3405622690264134,2.2957230245399685,3.569248029867182,3.4154882710497003,2.4436066514756147,5.455491620628468,4.73226919950145,2.032100843167024,3.748461233004035,4.139960569545456,5.424250286084049,5.0716768737518585,11.649929757036618,1.6644828403646823,1.2570106182060237,3.2957230245399685,7.223036337901875,2.1731274334806563,4.424922088210688,7.002702520379824,4.93969674069176,3.341985747228616,5.517590657743283,4.234961094839504,2.5084286525318573,6.788163657037767,3.842978831788325,5.391286558111185,3.130930869826449,5.515699838284043,5.05006629830629,4.007195501404204,0.0554281108265964,1.0,0.0286349060347309,0.9837719370290218,0.0150797836379381
ACH-000917,3.4620523187964327,4.736063627871814,2.666756591884804,4.05484847699562,6.317050763990991,5.777682717073553,2.992768430768924,4.610581958492531,5.867649406017757,5.61882595258744,0.963474123974886,2.3978029618624896,7.170125361839952,3.6982184782244136,1.3103401206121503,5.645298163948631,6.753684755081811,4.345538310070007,6.7073591320808825,2.5459683691052923,3.606442228131608,4.96624587322494,6.136068312193182,4.856985689782205,3.4208865749755315,4.626439136697315,4.899659026377443,3.0874628412503395,0.5058909297299572,3.4449320489421824,6.049195105622275,4.414812060565847,8.360890967772036,3.374343989038501,3.40735275114004,5.050501697446727,5.984133594540979,5.651912744645783,2.2448870591235344,5.663059923747817,5.198886990956932,4.973611275519472,4.821710215034674,4.218006150284427,6.301770532455101,1.879705766282288,6.167719198601074,3.023255352300303,2.422233000683048,2.75702324650746,2.2141248053528475,0.3561438102252753,0.7824085649273732,6.223615617187268,1.8914191868460783,4.049630767724601,3.6814492653149578,5.74711881638081,5.431622959713292,11.845921226871011,1.5058909297299572,3.229587922740652,2.7506065048355923,5.167117030227439,0.2509615735332188,3.926948247949772,5.515069014032239,5.470862199413702,3.411426245726465,5.2253520607761015,5.002252451731379,2.726831217032493,7.130416117959965,3.13586316536868,4.661635602335959,3.661065479806948,5.23189316164533,5.542567607764219,4.83541884047548,0.2324499857827628,0.9929290519684644,0.080474164045231,0.9904500677756052,0.0243502994494648
ACH-000919,2.877744249949002,2.73768676140986,2.4168397419128294,5.0103322832848205,6.289281178481987,5.818390444469626,3.916476644437717,1.5801454844233804,5.387155717662981,6.599912842187128,0.2141248053528473,4.093391153253013,8.170726276131552,4.955126781261366,3.3476656563009706,4.643278996311979,7.193870284774464,4.279471295644468,5.950235100485688,4.904484097901423,3.358958825832329,4.790772037862,4.674686619927999,5.531381460516312,2.7548875021634687,5.479618608469416,6.161484638641659,4.257764968571387,0.0285691521967709,1.9068905956085185,4.749534267669262,4.354028938054387,7.303141437858268,3.24031432933371,4.03738222200308,2.9523335663696857,5.783456654360239,4.573495715495609,0.765534746362977,5.300123724569014,4.646738698307846,4.169925001442312,5.2671612180222604,5.224580566083445,6.826421371995807,2.438292851579147,6.09887428674445,2.835924074254375,2.3701642805402097,3.953265239014844,1.82781902461732,6.656353352457627,4.135042286233651,4.4329594072761065,0.1763227726404629,4.2964574073712445,3.7897292513757694,5.603477988254004,5.51127826508303,12.105646652677729,0.1634987322828795,5.686780634948565,0.3561438102252753,6.290571850852079,4.062639828286463,1.2690331464552371,6.525285887113241,4.004501392234941,0.0426443374084937,5.028127082317139,4.802193216941825,2.823749360308273,6.832257114377935,3.693765712217783,3.382667252745041,3.8094144442358986,5.371210343455566,5.520422248526446,3.1602748314085933,0.0634504384557064,0.9958135329324718,0.0971168473709016,0.9984725131021236,0.066219765469168
ACH-000921,3.2249663650002742,5.204766750654613,2.1473066987802936,3.7980505147675134,7.202613620148487,6.5584207132686645,4.514122260170708,5.367720513401452,6.174925682500679,5.755154643177265,0.2016338611696504,4.917431755390104,2.1473066987802936,3.324810603420484,3.75702324650746,5.737145919776202,7.118006651089027,3.111031312388744,5.764208130139947,2.8659188145522125,2.849999259466098,4.820689560559215,5.044394119358453,6.472162803550368,3.888499735514123,4.685940148445977,4.979568100095187,2.948600847493356,4.788163657037767,3.3405622690264134,5.758889432720965,5.044394119358453,7.318136041154173,4.503348735167505,4.523561956057013,3.552131108253784,4.666756591884804,5.133810091106031,2.430285272977781,5.628773595201645,5.175923742063755,4.611172380044005,5.434294617959925,3.927896453728821,4.798569003556882,1.8991756304805127,6.164102412481752,0.3785116232537298,3.303050084681673,0.5058909297299572,3.658782734012828,1.2387868595871168,4.074676686294496,4.569248029867182,4.302319050948834,3.821710215034674,5.3746917520969255,6.046578366620329,5.519793486241101,11.988720185721268,0.0976107966264223,2.39231742277876,4.473137487772256,6.661635602335959,0.2630344058337938,4.246408087246385,6.663629258814752,5.074248523347032,2.0840642647884744,6.820051284638133,5.119771161952904,3.073820233291672,6.693626341591109,4.2509615735332185,4.458119481174506,3.768713657030485,5.904724928390404,5.536674617569758,5.082361969557474,0.0348388937285135,0.9999925819573782,0.4461141717260154,0.9987385865293302,0.0206213908276034
ACH-000922,1.1826922975161902,1.01435529297707,0.01435529297707,5.815063017192867,5.942045259916046,4.808385050656093,5.136273429850582,2.0107798387532423,5.388533979091799,6.238786859587116,1.0908534304511135,3.948600847493356,0.3561438102252753,2.438292851579147,4.19377174339668,5.328046556270742,7.436045208753906,2.941106310946432,0.3895668117627256,3.899175630480513,3.1984941536390834,5.249824548616183,5.405311682597445,5.772413554748482,3.6644828403646814,5.79259510251225,5.7489978500981485,5.177917792195843,3.221877081077034,1.454175893185802,5.535430914871279,4.23342794374847,6.231509210867047,3.0303360783709588,4.459431618637297,1.8519988371124465,5.627898615871748,4.143230134776893,0.01435529297707,4.809928865721431,4.682011390800693,4.198494153639083,2.3362833878644325,4.43895814789755,0.2630344058337938,0.0426443374084937,0.2016338611696504,3.6814492653149578,2.361768359419153,0.2141248053528473,0.4222330006830478,6.254178286216762,4.932628157022127,4.848497755385146,5.053980168187652,3.089159131911238,4.727920454563199,6.36702153323231,5.249824548616183,12.694314353220005,0.3219280948873623,5.166715444966423,6.074676686294496,5.814037647539975,0.0285691521967709,4.03121873061072,6.008988783227255,3.368768349090334,0.070389327891398,5.805550425210856,4.611762560064872,2.935459747805289,7.314152693882219,3.608809242675524,4.133399125417198,3.327687364176047,5.546894459887636,6.080657663345225,4.237257770900372,0.0143146780940718,0.9998219620642886,0.106797254449463,0.9610303298075976,0.0722802742213313
ACH-000924,4.114367024952,5.944155663440363,1.9411063109464315,4.418189947945766,7.406162478777607,7.466790237803096,4.180307019969433,2.990954860396993,5.63575439127776,4.450881315273369,0.1243281350022017,4.646738698307846,3.2479275134435857,2.956056652412403,1.6780719051126378,7.111970261358359,8.03908354588137,2.2172307162206693,4.371558862611963,2.16349873228288,3.73768676140986,4.991861930556323,3.888499735514123,6.126601235157298,4.627606838129649,6.07189135305663,6.142413437873741,2.771885578515366,4.990047219573794,3.875780063068488,6.457462964648552,4.722466024471091,7.7641417672962225,4.438292851579147,4.804260115634738,4.519793486241101,4.852498298789891,4.727375938594897,4.915042791371977,4.561937059622433,4.831370587967541,5.945794956740061,5.12969515665378,2.582556003014061,2.7224660244710908,0.765534746362977,5.879705766282288,3.341985747228616,3.916476644437717,0.5945485495503542,3.423578170981797,1.613531652917927,4.545968369105292,5.715069679379989,0.2750070474998698,4.1034976397033365,4.232660756790275,6.129283016944966,4.583759753639499,11.93475974125972,0.3673710656485294,0.5360529002402097,0.5360529002402097,6.513016928174842,1.2387868595871168,0.8073549220576041,6.478486512084187,4.203201156316611,0.1634987322828795,6.415657274159,5.356848079236522,2.5185351389821804,7.845929065240641,3.9240998856407416,3.63575439127776,4.018812185742817,5.119771161952904,5.125568451778029,4.070389327891398,0.0346808830576261,0.962603730666498,0.0511467931288508,0.9822352158910675,0.0185449103195561
ACH-000926,2.929790997718597,4.167518503735217,3.1602748314085933,3.9945797242157473,6.054414387917307,6.091276694365222,4.173926931999809,2.733354340613827,5.716442236843321,3.9439213265534856,3.2675357980687347,1.7004397181410922,7.281049076733573,4.168321115739722,3.633431210355632,5.395405604566331,7.111031312388744,6.469071952080386,5.427941332509482,3.7463127664254574,4.053980168187652,4.93451650158608,0.8639384504239714,7.4033529451907825,3.442280035252584,5.814294058282832,5.277612870756686,2.855989697308481,3.2764966656403565,2.523561956057013,5.002252451731379,4.313245851787562,7.852435875535619,3.304511041809953,3.9523335663696857,2.550900664647523,5.43095427138573,4.613531652917927,3.51096191927738,5.222650022451478,4.442280035252584,4.483493351284395,4.311793717753649,2.5921580021253603,6.716305039844417,2.4776773275653072,6.882276215853684,2.776103988073164,2.028569152196771,2.469885976274464,2.2357270598380583,4.473786911614368,6.7410624357490905,4.340562269026414,0.1243281350022017,4.045268215138533,4.457462964648552,5.560714954474479,4.682011390800693,12.117935246770688,3.7224660244710894,2.3950627995175777,0.0976107966264223,5.933808661990121,2.62760683812965,4.69265037003553,6.577428828035749,4.00539998774259,2.9616233282869446,4.496334513417112,4.5963388642052,3.633431210355632,7.5023146876783535,3.4276061727818994,4.163498732282879,3.7676547982373454,5.004051884507083,5.695715488609975,3.875780063068488,0.0225510889494196,0.9999999999806336,0.0622244498164944,0.9999997886819744,0.0971486497745272
ACH-000928,3.9136075118230993,5.36387192485753,0.1634987322828795,4.7414669864011465,7.67870576269163,7.003602236680195,3.4019034716079584,1.4698859762744636,5.187055089968057,7.72430920101082,3.8186460828225393,2.570462931026041,8.333736784619528,3.981852653289741,1.250961573533219,4.720278465233327,8.480022713410545,5.58796498888268,5.309248960816616,6.772149590784542,4.976363635732762,4.502075956045791,2.389566811762726,5.469234793667656,3.279471295644468,5.013462259806563,5.333781500631152,3.399171093819823,4.121844297876376,3.9136075118230993,4.615887073916057,4.642701571833233,7.613531652917927,3.140778655782796,3.792855352362489,0.070389327891398,5.611467500233412,4.8529975876133165,4.084914659767938,4.94673086014031,4.767125077269071,6.946496941203293,4.9941271140031285,6.2143191208007655,6.167719198601074,2.298658315564515,6.383877059978108,4.034743949324734,3.736604875314249,0.3673710656485294,3.742006210866737,0.6780719051126377,6.063071449842679,4.043519493662743,0.963474123974886,3.8379432418910273,3.097610796626422,5.125568451778029,5.45450493755737,11.821694272860302,3.7311832415722,2.0143552929770703,0.3103401206121505,6.249255699936582,2.983677694698067,6.062208077560245,6.344295907915817,4.483493351284395,0.8639384504239714,5.350850805483376,5.061344188288391,2.773996325111173,6.749400181973651,3.636914580355878,4.559491813205038,3.740927560318628,4.531069492725954,5.6653359171851765,4.290571850852079,0.1552773905370998,0.9949457797974486,0.0314625317711202,1.0,0.0554233917710428
ACH-000929,3.5298209465286954,5.538538163629804,2.341985747228616,4.763411574470007,6.887768948647899,6.062208077560245,2.983677694698067,2.6982184782244136,5.353323291162897,6.523405132855501,0.0976107966264223,3.422233000683048,8.613200113208118,4.137503523749935,1.1953475983222193,7.268284666520996,6.926829678396314,2.912649864897204,6.092757140919852,4.2712762591759255,3.07210580048042,5.125981653854716,5.12391445900198,5.780835001738229,4.9886846867721655,4.70265754339091,5.299024807384316,3.341985747228616,1.752748591407134,2.565597175854225,7.183486514459391,4.3826672527450405,7.361241988464982,3.513490745588118,3.682573297347578,5.570766496527611,5.002252451731379,4.67581593117227,2.5360529002402097,5.541638734436141,4.417515002885087,4.739848102699328,4.848497755385146,5.603181229013857,5.914325330085303,3.0373822220030804,6.387500406480984,2.6415460290875235,5.187451054027326,3.2141248053528475,2.560714954474479,0.0976107966264223,6.623515741490549,6.6612080315625,3.2675357980687347,3.885574364371426,3.895302621333306,5.555509427083257,6.014132086503214,11.03555518214855,0.0426443374084937,0.3334237337251918,0.7907720378619999,5.413120146403495,4.101818134227409,4.4154882710497,7.79766152585376,4.500802053057158,3.895302621333306,5.582556003014061,4.352617298958503,2.4828482830684653,6.386810946472217,3.7322691995014496,3.33771109212829,4.666756591884804,5.543805175964396,5.282810439572558,3.451540833017832,0.0247625679297536,0.9999470330189276,0.0436768552737691,0.9997930432218588,0.0242969373798639
